"","sa2_id","sa2_name","state"
"665",665,"Tuncurry","New South Wales"
"666",666,"Kempsey","New South Wales"
"667",667,"Kempsey Region","New South Wales"
"668",668,"Macksville - Scotts Head","New South Wales"
"669",669,"Nambucca Heads","New South Wales"
"670",670,"Nambucca Heads Region","New South Wales"
"671",671,"South West Rocks","New South Wales"
"672",672,"Laurieton - Bonny Hills","New South Wales"
"673",673,"Port Macquarie - East","New South Wales"
"674",674,"Port Macquarie - West","New South Wales"
"675",675,"Port Macquarie Region","New South Wales"
"676",676,"Wauchope","New South Wales"
"677",677,"Gloucester","New South Wales"
"678",678,"Old Bar - Manning Point - Red Head","New South Wales"
"679",679,"Taree","New South Wales"
"680",680,"Taree Region","New South Wales"
"681",681,"Wingham","New South Wales"
"682",682,"Albury - East","New South Wales"
"683",683,"Albury - North","New South Wales"
"684",684,"Albury - South","New South Wales"
"685",685,"Albury Region","New South Wales"
"686",686,"Lavington","New South Wales"
"687",687,"Hay","New South Wales"
"688",688,"Wentworth - Buronga","New South Wales"
"689",689,"Wentworth-Balranald Region","New South Wales"
"690",690,"Corowa","New South Wales"
"691",691,"Corowa Region","New South Wales"
"692",692,"Deniliquin","New South Wales"
"693",693,"Deniliquin Region","New South Wales"
"694",694,"Moama","New South Wales"
"695",695,"Tocumwal - Finley - Jerilderie","New South Wales"
"696",696,"Armidale","New South Wales"
"697",697,"Armidale Region - North","New South Wales"
"698",698,"Armidale Region - South","New South Wales"
"699",699,"Walcha","New South Wales"
"700",700,"Glen Innes","New South Wales"
"701",701,"Inverell","New South Wales"
"702",702,"Inverell Region - East","New South Wales"
"703",703,"Inverell Region - West","New South Wales"
"704",704,"Tenterfield","New South Wales"
"705",705,"Moree","New South Wales"
"706",706,"Moree Region","New South Wales"
"707",707,"Narrabri","New South Wales"
"708",708,"Narrabri Region","New South Wales"
"709",709,"Gunnedah","New South Wales"
"710",710,"Gunnedah Region","New South Wales"
"711",711,"Quirindi","New South Wales"
"712",712,"Tamworth - East","New South Wales"
"713",713,"Tamworth - North","New South Wales"
"714",714,"Tamworth - West","New South Wales"
"715",715,"Tamworth Region","New South Wales"
"716",716,"Belmont - Bennetts Green","New South Wales"
"717",717,"Belmont South - Blacksmiths","New South Wales"
"718",718,"Charlestown - Dudley","New South Wales"
"719",719,"Glendale - Cardiff - Hillsborough","New South Wales"
"720",720,"Mount Hutton - Windale","New South Wales"
"721",721,"Redhead","New South Wales"
"722",722,"Swansea - Caves Beach","New South Wales"
"723",723,"Valentine - Eleebana","New South Wales"
"724",724,"Warners Bay - Boolaroo","New South Wales"
"725",725,"Bolton Point - Teralba","New South Wales"
"726",726,"Bonnells Bay - Silverwater","New South Wales"
"727",727,"Edgeworth - Cameron Park","New South Wales"
"728",728,"Morisset - Cooranbong","New South Wales"
"729",729,"Toronto - Awaba","New South Wales"
"730",730,"Wangi Wangi - Rathmines","New South Wales"
"731",731,"West Wallsend - Barnsley - Killingworth","New South Wales"
"732",732,"Adamstown - Kotara","New South Wales"
"733",733,"Beresfield - Hexham","New South Wales"
"734",734,"Hamilton - Broadmeadow","New South Wales"
"735",735,"Lambton - New Lambton","New South Wales"
"736",736,"Maryland - Fletcher - Minmi","New South Wales"
"737",737,"Mayfield - Warabrook","New South Wales"
"738",738,"Merewether - The Junction","New South Wales"
"739",739,"Newcastle - Cooks Hill","New South Wales"
"740",740,"Shortland - Jesmond","New South Wales"
"741",741,"Stockton - Fullerton Cove","New South Wales"
"742",742,"Wallsend - Elermore Vale","New South Wales"
"743",743,"Waratah - North Lambton","New South Wales"
"744",744,"Wickham - Carrington - Tighes Hill","New South Wales"
"745",745,"Ballina","New South Wales"
"746",746,"Ballina Region","New South Wales"
"747",747,"Bangalow","New South Wales"
"748",748,"Brunswick Heads - Ocean Shores","New South Wales"
"749",749,"Byron Bay","New South Wales"
"750",750,"Evans Head","New South Wales"
"751",751,"Lennox Head - Skennars Head","New South Wales"
"752",752,"Mullumbimby","New South Wales"
"753",753,"Casino","New South Wales"
"754",754,"Casino Region","New South Wales"
"755",755,"Goonellabah","New South Wales"
"756",756,"Kyogle","New South Wales"
"757",757,"Lismore","New South Wales"
"758",758,"Lismore Region","New South Wales"
"759",759,"Kingscliff - Fingal Head","New South Wales"
"760",760,"Murwillumbah","New South Wales"
"761",761,"Murwillumbah Region","New South Wales"
"762",762,"Pottsville","New South Wales"
"763",763,"Tweed Heads","New South Wales"
"764",764,"Banora Point","New South Wales"
"765",765,"Terranora - North Tumblegum","New South Wales"
"766",766,"Tweed Heads South","New South Wales"
"767",767,"Griffith (NSW)","New South Wales"
"768",768,"Griffith Region","New South Wales"
"769",769,"Leeton","New South Wales"
"770",770,"Narrandera","New South Wales"
"771",771,"Tumbarumba","New South Wales"
"772",772,"Tumut","New South Wales"
"773",773,"Tumut Region","New South Wales"
"774",774,"Cootamundra","New South Wales"
"775",775,"Gundagai","New South Wales"
"776",776,"Junee","New South Wales"
"777",777,"Temora","New South Wales"
"778",778,"Wagga Wagga - East","New South Wales"
"779",779,"Wagga Wagga - North","New South Wales"
"780",780,"Wagga Wagga - South","New South Wales"
"781",781,"Wagga Wagga - West","New South Wales"
"782",782,"Wagga Wagga Region","New South Wales"
"783",783,"Berry - Kangaroo Valley","New South Wales"
"784",784,"Callala Bay - Currarong","New South Wales"
"785",785,"Culburra Beach","New South Wales"
"786",786,"Huskisson - Vincentia","New South Wales"
"787",787,"North Nowra - Bomaderry","New South Wales"
"788",788,"Nowra","New South Wales"
"789",789,"St Georges Basin - Erowal Bay","New South Wales"
"790",790,"Sussex Inlet - Berrara","New South Wales"
"791",791,"Tomerong - Wandandian - Woollamia","New South Wales"
"792",792,"Ulladulla","New South Wales"
"793",793,"Ulladulla Region","New South Wales"
"794",794,"Bowral","New South Wales"
"795",795,"Hill Top - Colo Vale","New South Wales"
"796",796,"Mittagong","New South Wales"
"797",797,"Moss Vale - Berrima","New South Wales"
"798",798,"Robertson - Fitzroy Falls","New South Wales"
"799",799,"Southern Highlands","New South Wales"
"800",800,"Baulkham Hills (East)","New South Wales"
"801",801,"Baulkham Hills (West) - Bella Vista","New South Wales"
"802",802,"Glenhaven","New South Wales"
"803",803,"West Pennant Hills","New South Wales"
"804",804,"Castle Hill - Central","New South Wales"
"805",805,"Castle Hill - East","New South Wales"
"806",806,"Castle Hill - North","New South Wales"
"807",807,"Castle Hill - South","New South Wales"
"808",808,"Castle Hill - West","New South Wales"
"809",809,"Cherrybrook","New South Wales"
"810",810,"Kellyville","New South Wales"
"811",811,"Dural - Kenthurst - Wisemans Ferry","New South Wales"
"812",812,"Galston - Laughtondale","New South Wales"
"813",813,"Bilpin - Colo - St Albans","New South Wales"
"814",814,"Kurrajong Heights - Ebenezer","New South Wales"
"815",815,"Pitt Town - McGraths Hill","New South Wales"
"816",816,"Rouse Hill - Beaumont Hills","New South Wales"
"817",817,"Blacktown (East) - Kings Park","New South Wales"
"818",818,"Blacktown (North) - Marayong","New South Wales"
"819",819,"Doonside - Woodcroft","New South Wales"
"820",820,"Lalor Park - Kings Langley","New South Wales"
"821",821,"Seven Hills - Toongabbie","New South Wales"
"822",822,"Blacktown (South)","New South Wales"
"823",823,"Blacktown (West)","New South Wales"
"824",824,"Glenwood","New South Wales"
"825",825,"Parklea - Kellyville Ridge","New South Wales"
"826",826,"Riverstone - Marsden Park","New South Wales"
"827",827,"Acacia Gardens","New South Wales"
"828",828,"Quakers Hill","New South Wales"
"829",829,"Bidwill - Hebersham - Emerton","New South Wales"
"830",830,"Glendenning - Dean Park","New South Wales"
"831",831,"Hassall Grove - Plumpton","New South Wales"
"832",832,"Lethbridge Park - Tregear","New South Wales"
"833",833,"Mount Druitt - Whalan","New South Wales"
"834",834,"Rooty Hill - Minchinbury","New South Wales"
"835",835,"Botany","New South Wales"
"836",836,"Mascot - Eastlakes","New South Wales"
"837",837,"Pagewood - Hillsdale - Daceyville","New South Wales"
"838",838,"Marrickville","New South Wales"
"839",839,"Petersham - Stanmore","New South Wales"
"840",840,"Sydenham - Tempe - St Peters","New South Wales"
"841",841,"Darlinghurst","New South Wales"
"842",842,"Erskineville - Alexandria","New South Wales"
"843",843,"Glebe - Forest Lodge","New South Wales"
"844",844,"Newtown - Camperdown - Darlington","New South Wales"
"845",845,"Potts Point - Woolloomooloo","New South Wales"
"846",846,"Pyrmont - Ultimo","New South Wales"
"847",847,"Redfern - Chippendale","New South Wales"
"848",848,"Surry Hills","New South Wales"
"849",849,"Sydney - Haymarket - The Rocks","New South Wales"
"850",850,"Waterloo - Beaconsfield","New South Wales"
"851",851,"Bondi - Tamarama - Bronte","New South Wales"
"852",852,"Bondi Beach - North Bondi","New South Wales"
"853",853,"Bondi Junction - Waverly","New South Wales"
"854",854,"Double Bay - Bellevue Hill","New South Wales"
"855",855,"Dover Heights","New South Wales"
"856",856,"Paddington - Moore Park","New South Wales"
"857",857,"Rose Bay - Vaucluse - Watsons Bay","New South Wales"
"858",858,"Woollahra","New South Wales"
"859",859,"Coogee - Clovelly","New South Wales"
"860",860,"Malabar - La Perouse - Chifley","New South Wales"
"861",861,"Kensington (NSW)","New South Wales"
"862",862,"Kingsford","New South Wales"
"863",863,"Maroubra - North","New South Wales"
"864",864,"Maroubra - South","New South Wales"
"865",865,"Maroubra - West","New South Wales"
"866",866,"Randwick - North","New South Wales"
"867",867,"Randwick - South","New South Wales"
"868",868,"Bass Hill - Georges Hall","New South Wales"
"869",869,"Chullora","New South Wales"
"870",870,"Condell Park","New South Wales"
"871",871,"Greenacre - Mount Lewis","New South Wales"
"872",872,"Padstow","New South Wales"
"873",873,"Panania - Milperra - Picnic Point","New South Wales"
"874",874,"Revesby","New South Wales"
"875",875,"Yagoona - Birrong","New South Wales"
"876",876,"Bankstown - North","New South Wales"
"877",877,"Bankstown - South","New South Wales"
"878",878,"Belmore - Belfield","New South Wales"
"879",879,"Canterbury (South) - Campsie","New South Wales"
"880",880,"Kingsgrove (North) - Earlwood","New South Wales"
"881",881,"Punchbowl","New South Wales"
"882",882,"Roselands","New South Wales"
"883",883,"Lakemba","New South Wales"
"884",884,"Wiley Park","New South Wales"
"885",885,"Hurstville","New South Wales"
"886",886,"Mortdale - Penshurst","New South Wales"
"887",887,"Narwee - Beverly Hills","New South Wales"
"888",888,"Oatley - Hurstville Grove","New South Wales"
"889",889,"Peakhurst - Lugarno","New South Wales"
"890",890,"Riverwood","New South Wales"
"891",891,"South Hurstville - Blakehurst","New South Wales"
"892",892,"Arncliffe - Bardwell Valley","New South Wales"
"893",893,"Bexley","New South Wales"
"894",894,"Kingsgrove (South) - Bardwell Park","New South Wales"
"895",895,"Kogarah","New South Wales"
"896",896,"Kogarah Bay - Carlton - Allawah","New South Wales"
"897",897,"Monterey - Brighton-le-Sands - Kyeemagh","New South Wales"
"898",898,"Rockdale - Banksia","New South Wales"
"899",899,"Sans Souci - Ramsgate","New South Wales"
"900",900,"Concord - Mortlake - Cabarita","New South Wales"
"901",901,"Concord West - North Strathfield","New South Wales"
"902",902,"Drummoyne - Rodd Point","New South Wales"
"903",903,"Five Dock - Abbotsford","New South Wales"
"904",904,"Balmain","New South Wales"
"905",905,"Leichhardt - Annandale","New South Wales"
"906",906,"Lilyfield - Rozelle","New South Wales"
"907",907,"Ashfield","New South Wales"
"908",908,"Burwood - Croydon","New South Wales"
"909",909,"Canterbury (North) - Ashbury","New South Wales"
"910",910,"Croydon Park - Enfield","New South Wales"
"911",911,"Dulwich Hill - Lewisham","New South Wales"
"912",912,"Haberfield - Summer Hill","New South Wales"
"913",913,"Homebush","New South Wales"
"914",914,"Strathfield","New South Wales"
"915",915,"Strathfield South","New South Wales"
"916",916,"Chatswood (East) - Artarmon","New South Wales"
"917",917,"Chatswood (West) - Lane Cove North","New South Wales"
"918",918,"Lane Cove - Greenwich","New South Wales"
"919",919,"St Leonards - Naremburn","New South Wales"
"920",920,"Willoughby - Castle Cove - Northbridge","New South Wales"
"921",921,"Asquith - Mount Colah","New South Wales"
"922",922,"Berowra - Brooklyn - Cowan","New South Wales"
"923",923,"Normanhurst - Thornleigh - Westleigh","New South Wales"
"924",924,"Hornsby - East","New South Wales"
"925",925,"Hornsby - West","New South Wales"
"926",926,"Waitara - Wahroonga (West)","New South Wales"
"927",927,"Gordon - Killara","New South Wales"
"928",928,"Lindfield - Roseville","New South Wales"
"929",929,"Pymble","New South Wales"
"930",930,"St Ives","New South Wales"
"931",931,"Turramurra","New South Wales"
"932",932,"Wahroonga (East) - Warrawee","New South Wales"
"933",933,"Cremorne - Cammeray","New South Wales"
"934",934,"Crows Nest - Waverton","New South Wales"
"935",935,"Mosman","New South Wales"
"936",936,"Neutral Bay - Kirribilli","New South Wales"
"937",937,"North Sydney - Lavender Bay","New South Wales"
"938",938,"Balgowlah - Clontarf - Seaforth","New South Wales"
"939",939,"Manly - Fairlight","New South Wales"
"940",940,"Avalon - Palm Beach","New South Wales"
"941",941,"Bayview - Elanora Heights","New South Wales"
"942",942,"Newport - Bilgola","New South Wales"
"943",943,"Warriewood - Mona Vale","New South Wales"
"944",944,"Beacon Hill - Narraweena","New South Wales"
"945",945,"Cromer","New South Wales"
"946",946,"Dee Why - North Curl Curl","New South Wales"
"947",947,"Forestville - Killarney Heights","New South Wales"
"948",948,"Frenchs Forest - Belrose","New South Wales"
"949",949,"Freshwater - Brookvale","New South Wales"
"950",950,"Manly Vale - Allambie Heights","New South Wales"
"951",951,"Narrabeen - Collaroy","New South Wales"
"952",952,"Terrey Hills - Duffys Forest","New South Wales"
"953",953,"Camden - Ellis Lane","New South Wales"
"954",954,"Elderslie - Harrington Park","New South Wales"
"955",955,"Mount Annan - Currans Hill","New South Wales"
"956",956,"Bradbury - Wedderburn","New South Wales"
"957",957,"Campbelltown - Woodbine","New South Wales"
"958",958,"Claymore - Eagle Vale - Raby","New South Wales"
"959",959,"Ingleburn - Denham Court","New South Wales"
"960",960,"Leumeah - Minto Heights","New South Wales"
"961",961,"Macquarie Fields - Glenfield","New South Wales"
"962",962,"Minto - St Andrews","New South Wales"
"963",963,"Rosemeadow - Glen Alpine","New South Wales"
"964",964,"Bargo","New South Wales"
"965",965,"Douglas Park - Appin","New South Wales"
"966",966,"Picton - Tahmoor - Buxton","New South Wales"
"967",967,"The Oaks - Oakdale","New South Wales"
"968",968,"Blackheath - Megalong Valley","New South Wales"
"969",969,"Blaxland - Warrimoo - Lapstone","New South Wales"
"970",970,"Katoomba - Leura","New South Wales"
"971",971,"Lawson - Hazelbrook - Linden","New South Wales"
"972",972,"Springwood - Winmalee","New South Wales"
"973",973,"Wentworth Falls","New South Wales"
"974",974,"Cambridge Park","New South Wales"
"975",975,"Castlereagh - Cranebrook","New South Wales"
"976",976,"Emu Plains - Leonay","New South Wales"
"977",977,"Glenmore Park - Regentville","New South Wales"
"978",978,"Jamisontown - South Penrith","New South Wales"
"979",979,"Kingswood - Werrington","New South Wales"
"980",980,"Mulgoa - Luddenham - Orchard Hills","New South Wales"
"981",981,"Penrith","New South Wales"
"982",982,"Warragamba - Silverdale","New South Wales"
"983",983,"Richmond - Clarendon","New South Wales"
"984",984,"Windsor - Bligh Park","New South Wales"
"985",985,"Yarramundi - Londonderry","New South Wales"
"986",986,"Erskine Park","New South Wales"
"987",987,"St Clair","New South Wales"
"988",988,"Colyton - Oxley Park","New South Wales"
"989",989,"St Marys - North St Marys","New South Wales"
"990",990,"Homebush Bay - Silverwater","New South Wales"
"991",991,"Auburn - Central","New South Wales"
"992",992,"Auburn - North","New South Wales"
"993",993,"Auburn - South","New South Wales"
"994",994,"Berala","New South Wales"
"995",995,"Lidcombe","New South Wales"
"996",996,"Regents Park","New South Wales"
"997",997,"Carlingford","New South Wales"
"998",998,"Ermington - Rydalmere","New South Wales"
"999",999,"Oatlands - Dundas Valley","New South Wales"
"1000",1000,"Chester Hill - Sefton","New South Wales"
"1001",1001,"Fairfield - East","New South Wales"
"1002",1002,"Granville - Clyde","New South Wales"
"1003",1003,"Greystanes - Pemulwuy","New South Wales"
"1004",1004,"Guildford - South Granville","New South Wales"
"1005",1005,"Guildford West - Merrylands West","New South Wales"
"1006",1006,"Merrylands - Holroyd","New South Wales"
"1007",1007,"North Parramatta","New South Wales"
"1008",1008,"North Rocks","New South Wales"
"1009",1009,"Northmead","New South Wales"
"1010",1010,"Parramatta - Rosehill","New South Wales"
"1011",1011,"Toongabbie - Constitution Hill","New South Wales"
"1012",1012,"Winston Hills","New South Wales"
"1013",1013,"Pendle Hill - Girraween","New South Wales"
"1014",1014,"Wentworthville - Westmead","New South Wales"
"1015",1015,"Epping - North Epping","New South Wales"
"1016",1016,"Pennant Hills - Cheltenham","New South Wales"
"1017",1017,"Eastwood - Denistone","New South Wales"
"1018",1018,"Gladesville - Huntleys Point","New South Wales"
"1019",1019,"Hunters Hill - Woolwich","New South Wales"
"1020",1020,"Macquarie Park - Marsfield","New South Wales"
"1021",1021,"North Ryde - East Ryde","New South Wales"
"1022",1022,"West Ryde - Meadowbank","New South Wales"
"1023",1023,"Putney","New South Wales"
"1024",1024,"Ryde","New South Wales"
"1025",1025,"Ashcroft - Busby - Miller","New South Wales"
"1026",1026,"Austral - Greendale","New South Wales"
"1027",1027,"Cobbitty - Leppington","New South Wales"
"1028",1028,"Cecil Hills","New South Wales"
"1029",1029,"Green Valley","New South Wales"
"1030",1030,"Hinchinbrook","New South Wales"
"1031",1031,"Hoxton Park - Carnes Hill - Horningsea Park","New South Wales"
"1032",1032,"West Hoxton - Middleton Grange","New South Wales"
"1033",1033,"Bonnyrigg Heights - Bonnyrigg","New South Wales"
"1034",1034,"Bossley Park - Abbotsbury","New South Wales"
"1035",1035,"Cabramatta - Lansvale","New South Wales"
"1036",1036,"Cabramatta West - Mount Pritchard","New South Wales"
"1037",1037,"Canley Vale - Canley Heights","New South Wales"
"1038",1038,"Edensor Park","New South Wales"
"1039",1039,"Fairfield","New South Wales"
"1040",1040,"Fairfield - West","New South Wales"
"1041",1041,"Greenfield Park - Prairiewood","New South Wales"
"1042",1042,"Horsley Park - Kemps Creek","New South Wales"
"1043",1043,"Smithfield - Wetherill Park","New South Wales"
"1044",1044,"St Johns Park - Wakeley","New South Wales"
"1045",1045,"Casula","New South Wales"
"1046",1046,"Chipping Norton - Moorebank","New South Wales"
"1047",1047,"Holsworthy - Wattle Grove","New South Wales"
"1048",1048,"Liverpool","New South Wales"
"1049",1049,"Lurnea - Cartwright","New South Wales"
"1050",1050,"Prestons - Edmondson Park","New South Wales"
"1051",1051,"Warwick Farm","New South Wales"
"1052",1052,"Gymea - Grays Point","New South Wales"
"1053",1053,"Miranda - Yowie Bay","New South Wales"
"1054",1054,"Sylvania - Taren Point","New South Wales"
"1055",1055,"Caringbah","New South Wales"
"1056",1056,"Caringbah South","New South Wales"
"1057",1057,"Cronulla - Kurnell - Bundeena","New South Wales"
"1058",1058,"Lilli Pilli - Port Hacking - Dolans Bay","New South Wales"
"1059",1059,"Woolaware - Burraneer","New South Wales"
"1060",1060,"Heathcote - Waterfall","New South Wales"
"1061",1061,"Illawong - Alfords Point","New South Wales"
"1062",1062,"Menai - Lucas Heights - Woronora","New South Wales"
"1063",1063,"Oyster Bay - Como - Jannali","New South Wales"
"1064",1064,"Sutherland - Kirrawee","New South Wales"
"1065",1065,"Engadine","New South Wales"
"1066",1066,"Loftus - Yarrawarrah","New South Wales"
"1067",1067,"Woronora Heights","New South Wales"
"1068",1068,"Alfredton","Victoria"
"1069",1069,"Ballarat","Victoria"
"1070",1070,"Ballarat - North","Victoria"
"1071",1071,"Ballarat - South","Victoria"
"1072",1072,"Buninyong","Victoria"
"1073",1073,"Delacombe","Victoria"
"1074",1074,"Smythes Creek","Victoria"
"1075",1075,"Wendouree - Miners Rest","Victoria"
"1076",1076,"Bacchus Marsh Region","Victoria"
"1077",1077,"Creswick - Clunes","Victoria"
"1078",1078,"Daylesford","Victoria"
"1079",1079,"Gordon (Vic.)","Victoria"
"1080",1080,"Avoca","Victoria"
"1081",1081,"Beaufort","Victoria"
"1082",1082,"Golden Plains - North","Victoria"
"1083",1083,"Maryborough (Vic.)","Victoria"
"1084",1084,"Maryborough Region","Victoria"
"1085",1085,"Bendigo","Victoria"
"1086",1086,"California Gully - Eaglehawk","Victoria"
"1087",1087,"East Bendigo - Kennington","Victoria"
"1088",1088,"Flora Hill - Spring Gully","Victoria"
"1089",1089,"Kangaroo Flat - Golden Square","Victoria"
"1090",1090,"Maiden Gully","Victoria"
"1091",1091,"Strathfieldsaye","Victoria"
"1092",1092,"White Hills - Ascot","Victoria"
"1093",1093,"Bendigo Region - South","Victoria"
"1094",1094,"Castlemaine","Victoria"
"1095",1095,"Castlemaine Region","Victoria"
"1096",1096,"Heathcote","Victoria"
"1097",1097,"Kyneton","Victoria"
"1098",1098,"Woodend","Victoria"
"1099",1099,"Bendigo Region - North","Victoria"
"1100",1100,"Loddon","Victoria"
"1101",1101,"Bannockburn","Victoria"
"1102",1102,"Golden Plains - South","Victoria"
"1103",1103,"Winchelsea","Victoria"
"1104",1104,"Belmont","Victoria"
"1105",1105,"Corio - Norlane","Victoria"
"1106",1106,"Geelong","Victoria"
"1107",1107,"Geelong West - Hamlyn Heights","Victoria"
"1108",1108,"Grovedale","Victoria"
"1109",1109,"Highton","Victoria"
"1110",1110,"Lara","Victoria"
"1111",1111,"Leopold","Victoria"
"1112",1112,"Newcomb - Moolap","Victoria"
"1113",1113,"Newtown (Vic.)","Victoria"
"1114",1114,"North Geelong - Bell Park","Victoria"
"1115",1115,"Clifton Springs","Victoria"
"1116",1116,"Lorne - Anglesea","Victoria"
"1117",1117,"Ocean Grove - Barwon Heads","Victoria"
"1118",1118,"Portarlington","Victoria"
"1119",1119,"Point Lonsdale - Queenscliff","Victoria"
"1120",1120,"Torquay","Victoria"
"1121",1121,"Alexandra","Victoria"
"1122",1122,"Euroa","Victoria"
"1123",1123,"Kilmore - Broadford","Victoria"
"1124",1124,"Mansfield (Vic.)","Victoria"
"1125",1125,"Nagambie","Victoria"
"1126",1126,"Seymour","Victoria"
"1127",1127,"Seymour Region","Victoria"
"1128",1128,"Yea","Victoria"
"1129",1129,"Benalla","Victoria"
"1130",1130,"Benalla Region","Victoria"
"1131",1131,"Rutherglen","Victoria"
"1132",1132,"Wangaratta","Victoria"
"1133",1133,"Wangaratta Region","Victoria"
"1134",1134,"Beechworth","Victoria"
"1135",1135,"Bright - Mount Beauty","Victoria"
"1136",1136,"Chiltern - Indigo Valley","Victoria"
"1137",1137,"Myrtleford","Victoria"
"1138",1138,"Towong","Victoria"
"1139",1139,"West Wodonga","Victoria"
"1140",1140,"Wodonga","Victoria"
"1141",1141,"Yackandandah","Victoria"
"1142",1142,"Drouin","Victoria"
"1143",1143,"Mount Baw Baw Region","Victoria"
"1144",1144,"Trafalgar (Vic.)","Victoria"
"1145",1145,"Warragul","Victoria"
"1146",1146,"Bairnsdale","Victoria"
"1147",1147,"Bruthen - Omeo","Victoria"
"1148",1148,"Lakes Entrance","Victoria"
"1149",1149,"Orbost","Victoria"
"1150",1150,"Paynesville","Victoria"
"1151",1151,"Foster","Victoria"
"1152",1152,"Korumburra","Victoria"
"1153",1153,"Leongatha","Victoria"
"1154",1154,"Phillip Island","Victoria"
"1155",1155,"Wonthaggi - Inverloch","Victoria"
"1156",1156,"Churchill","Victoria"
"1157",1157,"Moe - Newborough","Victoria"
"1158",1158,"Morwell","Victoria"
"1159",1159,"Traralgon","Victoria"
"1160",1160,"Yallourn North - Glengarry","Victoria"
"1161",1161,"Longford - Loch Sport","Victoria"
"1162",1162,"Maffra","Victoria"
"1163",1163,"Rosedale","Victoria"
"1164",1164,"Sale","Victoria"
"1165",1165,"Yarram","Victoria"
"1166",1166,"Brunswick","Victoria"
"1167",1167,"Brunswick East","Victoria"
"1168",1168,"Brunswick West","Victoria"
"1169",1169,"Coburg","Victoria"
"1170",1170,"Pascoe Vale South","Victoria"
"1171",1171,"Alphington - Fairfield","Victoria"
"1172",1172,"Northcote","Victoria"
"1173",1173,"Thornbury","Victoria"
"1174",1174,"Ascot Vale","Victoria"
"1175",1175,"Essendon - Aberfeldie","Victoria"
"1176",1176,"Flemington","Victoria"
"1177",1177,"Moonee Ponds","Victoria"
"1178",1178,"Carlton","Victoria"
"1179",1179,"Docklands","Victoria"
"1180",1180,"East Melbourne","Victoria"
"1181",1181,"Kensington (Vic.)","Victoria"
"1182",1182,"Melbourne","Victoria"
"1183",1183,"North Melbourne","Victoria"
"1184",1184,"Parkville","Victoria"
"1185",1185,"South Yarra - West","Victoria"
"1186",1186,"Southbank","Victoria"
"1187",1187,"Albert Park","Victoria"
"1188",1188,"Elwood","Victoria"
"1189",1189,"Port Melbourne","Victoria"
"1190",1190,"South Melbourne","Victoria"
"1191",1191,"St Kilda","Victoria"
"1192",1192,"St Kilda East","Victoria"
"1193",1193,"Armadale","Victoria"
"1194",1194,"Prahran - Windsor","Victoria"
"1195",1195,"South Yarra - East","Victoria"
"1196",1196,"Toorak","Victoria"
"1197",1197,"Abbotsford","Victoria"
"1198",1198,"Carlton North - Princes Hill","Victoria"
"1199",1199,"Collingwood","Victoria"
"1200",1200,"Fitzroy","Victoria"
"1201",1201,"Fitzroy North","Victoria"
"1202",1202,"Richmond (Vic.)","Victoria"
"1203",1203,"Yarra - North","Victoria"
"1204",1204,"Ashburton (Vic.)","Victoria"
"1205",1205,"Balwyn","Victoria"
"1206",1206,"Balwyn North","Victoria"
"1207",1207,"Camberwell","Victoria"
"1208",1208,"Glen Iris - East","Victoria"
"1209",1209,"Hawthorn","Victoria"
"1210",1210,"Hawthorn East","Victoria"
"1211",1211,"Kew","Victoria"
"1212",1212,"Kew East","Victoria"
"1213",1213,"Surrey Hills (West) - Canterbury","Victoria"
"1214",1214,"Bulleen","Victoria"
"1215",1215,"Doncaster","Victoria"
"1216",1216,"Templestowe","Victoria"
"1217",1217,"Templestowe Lower","Victoria"
"1218",1218,"Doncaster East (North)","Victoria"
"1219",1219,"Doncaster East (South)","Victoria"
"1220",1220,"Blackburn","Victoria"
"1221",1221,"Blackburn South","Victoria"
"1222",1222,"Box Hill","Victoria"
"1223",1223,"Box Hill North","Victoria"
"1224",1224,"Burwood","Victoria"
"1225",1225,"Burwood East","Victoria"
"1226",1226,"Surrey Hills (East) - Mont Albert","Victoria"
"1227",1227,"Beaumaris","Victoria"
"1228",1228,"Brighton (Vic.)","Victoria"
"1229",1229,"Brighton East","Victoria"
"1230",1230,"Cheltenham - Highett (West)","Victoria"
"1231",1231,"Hampton","Victoria"
"1232",1232,"Sandringham - Black Rock","Victoria"
"1233",1233,"Bentleigh - McKinnon","Victoria"
"1234",1234,"Carnegie","Victoria"
"1235",1235,"Caulfield - North","Victoria"
"1236",1236,"Caulfield - South","Victoria"
"1237",1237,"Elsternwick","Victoria"
"1238",1238,"Hughesdale","Victoria"
"1239",1239,"Murrumbeena","Victoria"
"1240",1240,"Ormond - Glen Huntly","Victoria"
"1241",1241,"Bentleigh East (North)","Victoria"
"1242",1242,"Bentleigh East (South)","Victoria"
"1243",1243,"Aspendale Gardens - Waterways","Victoria"
"1244",1244,"Carrum - Patterson Lakes","Victoria"
"1245",1245,"Chelsea - Bonbeach","Victoria"
"1246",1246,"Chelsea Heights","Victoria"
"1247",1247,"Cheltenham - Highett (East)","Victoria"
"1248",1248,"Edithvale - Aspendale","Victoria"
"1249",1249,"Mentone","Victoria"
"1250",1250,"Moorabbin - Heatherton","Victoria"
"1251",1251,"Mordialloc - Parkdale","Victoria"
"1252",1252,"Malvern - Glen Iris","Victoria"
"1253",1253,"Malvern East","Victoria"
"1254",1254,"Bundoora - East","Victoria"
"1255",1255,"Greensborough","Victoria"
"1256",1256,"Heidelberg - Rosanna","Victoria"
"1257",1257,"Heidelberg West","Victoria"
